post_id,title,post_type,post_date,category,link,excerpt,content,attachment_url
556,attachment-689ce0185638173c33faccb3,attachment,2025-08-13 18:58:34,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1754847281041-POPFLJZD0O35OHGKPSED/Podcast+3840+x+2160+px.png,exc-689ce0185638173c33faccb3,img-689ce0185638173c33faccb3,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1754847281041-POPFLJZD0O35OHGKPSED/Podcast+3840+x+2160+px.png
557,Growing,post,2025-08-28 17:29:03,,/blogfeed/2025/8/28/growing,A blog by Kristin Fields,"Scripture : “Follow my example, as I follow the example of Christ.” (1 Corinthians 11:1) Reading : When I first walked into an elementary school as a brand-new teacher I was absolutely clueless. I had graduated with honors, and I knew what good teaching could produce, but I had no idea how to actually get there. Thankfully, I was placed on a team with experienced teachers who took me in and showed me how it’s done. That’s the story you’ll hear from most impactful teachers. The most valuable lessons didn’t come through theory and knowledge, but from mentorship, modeling, and life on life experience. This is exactly the way Jesus calls us to grow as His disciples. Jesus said, “‘All authority in heaven and on earth has been given to me. Go therefore and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all that I have commanded you. And behold, I am with you always, to the end of the age.’” (Matthew 28:1...",
558,attachment-68b0916204b0037c7d8514f8,attachment,2025-08-28 17:29:03,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1728236705056-SQJWIB8S6S16MTT8AJX0/TIL_Screen.png,exc-68b0916204b0037c7d8514f8,img-68b0916204b0037c7d8514f8,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1728236705056-SQJWIB8S6S16MTT8AJX0/TIL_Screen.png
559,Above the Threat,post,2025-08-06 12:51:09,,/blogfeed/2025/8/6/above-the-threat,A blog by Kristin Fields,"Scripture : “The name of the LORD is a strong tower; the righteous run to it and are protected.” (Proverbs 18:10) Reading : The sea spray stung my face, and the sunlight was blinding as I squealed with delight. My dad had just lifted me high above a crashing wave. In that moment, he was the center of everything. He was my protector, my safety, my joy. I did not know how my dad would do it, but I knew he would. As his daughter I trusted him – his strength, his love, his timing. I looked to him and in one smooth motion he raised me above the threat with perfect timing. Just as my father stood like a strong tower and shielded me from a force too strong for me to withstand, God is our ever-present refuge. “God is our refuge and strength, a helper who is always found in times of trouble.” (Psalm 46:1) As you seek refuge in God, centering your heart and life on Jesus, you are protected. You do this by relying upon His character and love for you even as you feel waves crashing around you. Pro...",
560,attachment-68934eed30d16d0f6d4ccd44,attachment,2025-08-06 12:51:09,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/68cac437-0f00-41ab-83ea-9de2fb8cd512/Podcast+3840+x+2160+px.png,exc-68934eed30d16d0f6d4ccd44,img-68934eed30d16d0f6d4ccd44,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/68cac437-0f00-41ab-83ea-9de2fb8cd512/Podcast+3840+x+2160+px.png
561,Jesus at the Lunch Table,post,2025-09-11 23:34:34,,/blogfeed/2025/9/11/jesus-at-the-lunch-table,A blog by Kristin Fields,"Scripture : “Go therefore and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all that I have commanded you. And behold, I am with you always, to the end of the age.” (Matthew 28:19-20) Reading : “My friend asked Jesus into her heart today!” I can still see my kindergartener with her Dora backpack parachuting over her shoulders. Climbing into our minivan one hot pink Converse at a time, she announced her news. “I told her about Jesus at lunch and asked if she wanted Jesus to live in her heart too.” They prayed with peanut butter jelly sandwiches in their hands. For the life of me, I will never get over this. The ease. The simplicity. The pure-hearted wonder of it all. But here’s the thing - it didn’t happen in a vacuum. She had been discipled. Jesus commands us to “make disciples” (Matthew 28:19). That word cause may be helpful when considering the Lord’s mandate to make disciples. The Greek word fo...",
562,attachment-68c35bbc7d5c246b7cb7f0a3,attachment,2025-09-11 23:34:34,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1756663290594-62X13SXHM2U6L969OS3Y/IL+3840+x+2160+px.png,exc-68c35bbc7d5c246b7cb7f0a3,img-68c35bbc7d5c246b7cb7f0a3,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1756663290594-62X13SXHM2U6L969OS3Y/IL+3840+x+2160+px.png
563,A Song in the Night,post,2025-09-24 19:03:16,,/blogfeed/2025/9/24/a-song-in-the-night,A blog by Kristin Fields,"Scripture “By day the Lord commands his steadfast love, and at night his song is with me, a prayer to the God of my life.” (Psalm 42:8) Reading I recently came across the lines of a deeply honest worship song. It was written by a worship leader who longed for God. His season of life felt pitch-black like midnight – a cloudy, starless midnight. There was no sign of the joy that once marked his life. Rather than shouts of gladness and songs of praise, questions echoed through his mind, “Why am I discouraged? Why is my heart so sad?” (Psalm 42:5) He vulnerably confessed the torment of a constant taunt in his thought life. “Where is your God?” (Psalm 42:10) The weight of oppression and the turmoil within left him feeling forgotten, unseen, overwhelmed. Have you ever felt that way? Like breakers and waves of sorrow crash into your soul, only to retreat and creep in again with relentless rhythm. You are not the only one. Seasons of wrestling between faith and despair occur in every believer’...",
564,attachment-68d43ff07a41196621441bf3,attachment,2025-09-24 19:03:16,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/8e99f4bb-6955-4da9-a938-ee22891441a3/Title.png,exc-68d43ff07a41196621441bf3,img-68d43ff07a41196621441bf3,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/8e99f4bb-6955-4da9-a938-ee22891441a3/Title.png
565,A Light Has Dawned,post,2019-12-18 03:00:00,,/blogfeed/alighthasdawned,Today’s blog was written by Susan Laliberte.,"Isaiah 9:2 The people walking in darkness have seen a great light; on those living in the land of deep darkness a light has dawned. As I read Isaiah 9, verse 2 captures my attention this Christmas season. Some of us are making preparations to celebrate Christmas, like putting up a Christmas tree, hanging lights and decorations, attending parties and festive gatherings, and shopping for gifts. However, there are other people who are grieving and struggling to find joy. The Christmas season can feel dark and lonely to many people, for many different reasons. I think of my dear friend, Wendy, who suddenly lost her husband, Gus, in November due to a sudden heart attack. Wendy and her 17 year old son are deeply grieving the loss of their husband and father as they experience their first Christmas without him. Gus was a man who loved Jesus and lived to serve God by doing good deeds for others. He was a self-employed carpenter (ironic, I know) who never turned a profit because he only charged...",
566,attachment-5dfd8a2371e0665b4c4f1095,attachment,2019-12-18 03:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1576897211832-OO5HB6NRG2Z7KP4C6JOK/7.1_SQ_Master.jpg,exc-5dfd8a2371e0665b4c4f1095,img-5dfd8a2371e0665b4c4f1095,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1576897211832-OO5HB6NRG2Z7KP4C6JOK/7.1_SQ_Master.jpg
567,An Inside-Out Kind of Year,post,2019-12-31 15:00:00,,/blogfeed/an-inside-out-kind-of-year,Today’s blog was written by Amber Parker.,"“He who has found his life will lose it and he who has lost his life for My sake will find it.” Matthew 10:39 NASB Often, God uses a specific scripture verse to challenge me and set the tone for an upcoming season. The start of this year was no exception. I found myself reading Ecclesiastes chapter eleven over and over. Here we are reminded that if we don’t take steps of faith, we will be like a farmer who never sows any seeds but still expects a crop to spring up. It was as if God was telling me - it’s time to move. It’s time to be bold. It’s time to make changes. So far, so good. Then I got to the last verse of the chapter, “Remove grief and anger from your heart and put away pain from your body, because childhood and the prime of life are fleeting.” (Ecclesiastes 11:10) Now it was as if God was shining a spotlight on my soul, showing me that if I wanted to walk by faith and make an impact in the world, I had a critical step to take - it was time to heal. This began what I would call...",
568,attachment-5dfd8e5c96c1db55a0bd3ab5,attachment,2019-12-31 15:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1576898574874-BK2WT2PWPBMMA01VP9KO/insideout.jpg,exc-5dfd8e5c96c1db55a0bd3ab5,img-5dfd8e5c96c1db55a0bd3ab5,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1576898574874-BK2WT2PWPBMMA01VP9KO/insideout.jpg
569,Don't Block The Light,post,2020-01-14 23:59:00,,/blogfeed/dontblockthelight,Today’s blog was written by Jonathan Hickory.,"A few nights ago, I was reading a Berenstain Bears story with my 3-year-old son. We sat together on the bed, his eyes wide as we turned through the colorful pages. In the story that we were reading, Sister Bear was scared of “spooky shadows.” Trying to comfort his daughter, Papa Bear told her, “ Shadows happen when something blocks the light ."" As I read these words out loud to my son…it struck me, right then. The shadows in our life...the darkness we feel in our hearts—comes when we allow things to block the light. ""God is light; in him there is no darkness at all."" -1 John 1:5 God is the LIGHT that fills our souls with joy and true peace. Things like pride, lust, material things, unforgiveness, bitterness and our own evil desires can very easily block Him from fully changing our hearts. The shadows cast into our hearts as a result fill our hearts and our lives with darkness. Romans 13:12 tells us, “lay aside the deeds of darkness and put on the armor of light.” For God’s light protec...",
570,attachment-5e3a03a5a81a92790ee46057,attachment,2020-01-14 23:59:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1580860731083-VU27QQHYU3Q7RZMI4T6L/jonathan.jpg,exc-5e3a03a5a81a92790ee46057,img-5e3a03a5a81a92790ee46057,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1580860731083-VU27QQHYU3Q7RZMI4T6L/jonathan.jpg
571,You Asked for It,post,2022-11-30 19:30:00,leadwell,/blogfeed/leadwell2022q4,,"Lead Well Q4 2022 There was one question that I did not have time to cover in last night’s Lead Well teaching, but it’s a very important question for every leader: How do you delegate well? The key to delegation is understanding what delegation is, and knowing the difference between delegation and abdication. Let’s define these two words. Delegation - the process of entrusting and empowering Abdication - failure to fulfill a responsibility or duty With delegation a process and a progression are involved. Think of good delegation happening in five stages. The Five Stages of Delegation 1. I do. You cannot lead where you have not been. Jesus has never asked us to do anything that he has not first done himself. 2. I do, you watch. Invite another person or others into the process. Give the why and teach the how. Why is the most important question to answer, but how is a close second. 3. We do together . It’s at this point that many of us abdicate because we’re relieved to have it off our pl...",
